image,frame_sha256,policy,policy_label,min_conf,load_profile,gt_vru,detected_vru,gt_vru_streak,lock_before,lock_after,tier,latency_ms,pressure,load_injector,load_worker_processes,backend
006113.png,be99fcef6c82c55dafb8c3c95703c8d200e72b72514d36327e6988f0192b93ec,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,38.537,0.566,process_steady_v3,15,onnx
006114.png,b0ab8aa46495d980f996a39f2488fb48bdec8cb0f56159007b6d6e8c4edb4a67,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,51.059,0.566,process_steady_v3,15,onnx
006115.png,49c90ce1aa94de0e32c13986aba9eedd8bc8097a55c3266c16360a14f8dd5c3c,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,46.002,0.5282,process_steady_v3,15,onnx
006116.png,a249feda629984c50e0f54133d11c6b16104af29a70c61963fc44cf444019e3a,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,54.685,0.5282,process_steady_v3,15,onnx
006117.png,39909226e8ac309bdeed4c8d7b8805a6524773750fd7a752c318c4cc4650a567,safety,VRU-retention,0.25,moderate,False,False,0,True,False,SMALL,44.241,0.5264,process_steady_v3,15,onnx
006118.png,1ddf79b92e978b1e5f7e132abf6bcf4f6bff5e52d134dcd2f855d3a1ae54734e,safety,VRU-retention,0.25,moderate,True,False,1,False,False,SMALL,33.932,0.512,process_steady_v3,15,onnx
006119.png,7860a40deb93580a45fad78bf6984377a96426e964af7b3054a7b8126ac33ff3,safety,VRU-retention,0.25,moderate,False,False,0,False,False,SMALL,34.706,0.512,process_steady_v3,15,onnx
006120.png,0f53152be2520074b0f50bdc5a92656cf91bb29c560f6d00e186f2426fc1c921,safety,VRU-retention,0.25,moderate,False,False,0,False,False,SMALL,40.687,0.512,process_steady_v3,15,onnx
006121.png,29ac2d1e7328cf2fe4352c39a68500087104eb5b8375008172a31a9b88a620f7,safety,VRU-retention,0.25,moderate,True,True,1,False,True,SMALL,45.009,0.6674,process_steady_v3,15,onnx
006122.png,c5f98949544dc25f45efd9d013dfb186b2c16f507ad980b2e7dcd4dc047a42f7,safety,VRU-retention,0.25,moderate,True,True,2,True,True,SMALL,34.256,0.722,process_steady_v3,15,onnx
006123.png,a7e41112b104c7c7b4023bb004d7df3e5909881650f72976ac80828b00aa481d,safety,VRU-retention,0.25,moderate,True,False,3,True,True,SMALL,38.534,0.722,process_steady_v3,15,onnx
006124.png,8336b0ee0ca9e05660fc4e02c339cba23c9e5408330b1da6d3e6ac35a8b89779,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,42.052,0.722,process_steady_v3,15,onnx
006125.png,024174dd22c01cdfa6f9662ea95b49479754e73716f6bd7f5803e2b274f91e67,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,48.689,0.6692,process_steady_v3,15,onnx
006126.png,0d784c17ed432a4d6fcc4d83dc0a9fbbdb2e31a2f72ae7505b976c83f0dbabed,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,44.441,0.653,process_steady_v3,15,onnx
006127.png,4e121594fd2441d553cfc0aa0b70e7773b4432c3b3788789428c91b5aa959b58,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,35.844,0.653,process_steady_v3,15,onnx
006128.png,43b0ce184d1d4296a9fea76d8aa15105e732bfe573dbbc2e2fd0445aff332129,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,53.334,0.6692,process_steady_v3,15,onnx
006129.png,f68164bc98b681baacbb1b4c2773fe05ca24ee2b875f6596c5f015f71b3b6e1b,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,39.332,0.6692,process_steady_v3,15,onnx
006130.png,05e1c6702672222cede29838773a5f2eb35b3235a7d7f6a83a23f525f7116459,safety,VRU-retention,0.25,moderate,True,True,1,True,True,SMALL,33.899,0.6312,process_steady_v3,15,onnx
006131.png,51d84a4ad8d8216259d3fc5f48f0c9c27d8190121ae0ddedee0febca4418fe66,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,35.998,0.6312,process_steady_v3,15,onnx
006132.png,0d600b78a52e94b7475e0ff4537e37e0ddd0a729a27660efb9b9b500c3972ec2,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,52.639,0.6086,process_steady_v3,15,onnx
006133.png,e2cff9b6287ea8a24993f05b7886bd01e04c123865387a6fdb61edd453633c23,safety,VRU-retention,0.25,moderate,False,True,0,True,True,SMALL,54.936,0.6086,process_steady_v3,15,onnx
006134.png,f80e158c083dd145813c4362b4d34ec8cd1fbdfb042cffbc444586c37687c34a,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,47.582,0.6896,process_steady_v3,15,onnx
006135.png,2c8b759d00ac0c021397a27f17f19ddeebeac6e11ce8e718d8a3ecf878d29673,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,52.446,0.6888,process_steady_v3,15,onnx
006136.png,dc80b858e530c79572c412246295900e974fbe3c8f0cd956fcd292324d61c7e7,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,42.231,0.6888,process_steady_v3,15,onnx
006137.png,5a59cd2e903302ab4ff69837e7e4b0bcd499010d5af84b38b0ff689a477c68bc,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,40.177,0.5516,process_steady_v3,15,onnx
006138.png,3e89fc5ed881a2ab4283fb63d467187ddbeb5ab7cd6b22844078286909d9321e,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,39.175,0.5516,process_steady_v3,15,onnx
006139.png,034037ee34bd767ba3c7e95ce3ea14adfb9e3bcfc8489761bbdf992a92813c18,safety,VRU-retention,0.25,moderate,True,True,1,True,True,SMALL,40.28,0.512,process_steady_v3,15,onnx
006140.png,668ebf684e55bd875595a3e5816de0e35c03458710599f84944a62e9a7ba331c,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,52.975,0.512,process_steady_v3,15,onnx
006141.png,a6f26a145e9a9f38fb73b7bd62f453e3b7d613f07025e0490d5312bf6aafa890,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,50.446,0.539,process_steady_v3,15,onnx
006142.png,572e2a3a69c8661b29ca97b068bdb5149670bdfa46552514426d42bd9abb71ed,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,48.138,0.578,process_steady_v3,15,onnx
006143.png,f9ba0f2c8a5bf90598706129446b83b204544a6fd993245b4a798d3c65692b04,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,51.849,0.578,process_steady_v3,15,onnx
006144.png,85d63cb7f6a081794c2542506796e318936527143355e8a97de4e20ab404d1cc,safety,VRU-retention,0.25,moderate,False,True,0,True,True,SMALL,54.624,0.7106,process_steady_v3,15,onnx
006145.png,b0fc65081f49241fdc387170c797ccf985c179f62d4cac8d8aee7c1e4f7a2d85,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,37.692,0.7106,process_steady_v3,15,onnx
006146.png,833c8ce35d6b7e991bc5f275a39a574527aebb9c10ebbda975ac59b6cafbc639,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,36.152,0.6962,process_steady_v3,15,onnx
006147.png,976b5b2c18e42219b9277dae7fecdc9ef2dce525a2110ed1853af302b095b5dc,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,42.077,0.6962,process_steady_v3,15,onnx
006148.png,37d492dfb540a9ab21d0c34679a913c46adda29dc811b59f14a7e859e3c62eca,safety,VRU-retention,0.25,moderate,True,False,1,True,True,SMALL,53.46,0.614,process_steady_v3,15,onnx
006149.png,ac3f759e80a95cba30e301be77a501bde2e3d9a0427c7294eb0a4bb05176f5bd,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,44.855,0.545,process_steady_v3,15,onnx
006150.png,3e253829c7aa07762fd32aacc04e3076c108dd16225457f2ec8b53038a5fbac5,safety,VRU-retention,0.25,moderate,False,True,0,True,True,SMALL,41.997,0.545,process_steady_v3,15,onnx
006151.png,c4303c7d1feab954fefef0a5d82ecbd7a7abf94fc0c1ff0625f924024f38d5e0,safety,VRU-retention,0.25,moderate,True,True,1,True,True,SMALL,44.731,0.5552,process_steady_v3,15,onnx
006152.png,8bd7d883fd10a3e00c44e9cc28166d0d4724c4a06fe53662e1c8ca59b84a2cb3,safety,VRU-retention,0.25,moderate,True,True,2,True,True,SMALL,43.641,0.5552,process_steady_v3,15,onnx
006153.png,c023aae01dd5c30f6b5517612d9fde1f606a9f3d939c01ec8beb02955a58829b,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,42.146,0.5556,process_steady_v3,15,onnx
006154.png,eb2be7177b9502a683d5413eba52492c7150eaf0ddbd9b96bfe892328bcc53f0,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,48.051,0.5556,process_steady_v3,15,onnx
006155.png,b740173d202892ae497e916f103c120164ede098033ea3607ce12c5b05f72328,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,46.759,0.6942,process_steady_v3,15,onnx
006156.png,45a1e75d34c5b34cea07050d42f711cc9ea15136bb0a200dadba007e2f99db8e,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,35.737,0.6942,process_steady_v3,15,onnx
006157.png,ed4e6ba3a75b46f4f07ecc02cc01b1cf83529cbeae6a71bc0ecf34fad3a4ec2b,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,39.677,0.6836,process_steady_v3,15,onnx
006158.png,887f9e15e365979fbd3c3cf1167da516e830aecc4f54d588692bec3aaa27a4d4,safety,VRU-retention,0.25,moderate,True,True,1,True,True,SMALL,46.529,0.6836,process_steady_v3,15,onnx
006159.png,ed998f7f84d53843155e95af968107873a5c0d80efaa52de870980a6d09e0e15,safety,VRU-retention,0.25,moderate,True,False,2,True,True,SMALL,35.103,0.5912,process_steady_v3,15,onnx
006160.png,c20afd4500458e5faa675affb9e127eb5bfa1509c68dfd26942855182a5623c0,safety,VRU-retention,0.25,moderate,True,False,3,True,True,SMALL,38.405,0.5912,process_steady_v3,15,onnx
006161.png,0e094df716bd77d6b265845ccd0de3536eae4a12390ee78c60ce76a723b7cf87,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,48.008,0.5978,process_steady_v3,15,onnx
006162.png,21d25dce8ffaf62edae941be78c17bb33f91981dbfe51af3be0023f2cb4e2f6c,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,54.778,0.6638,process_steady_v3,15,onnx
006163.png,67ae0fbeb9c4e0a0306304f3e5c40ae81ed9ee2ee9fb8acc95c8a9679e35fb8e,safety,VRU-retention,0.25,moderate,True,False,1,True,True,SMALL,56.386,0.6638,process_steady_v3,15,onnx
006164.png,27b40d22619cc225739c3def101c608293f66a6965a0620fff686b60e37238a0,safety,VRU-retention,0.25,moderate,True,True,2,True,True,SMALL,45.147,0.662,process_steady_v3,15,onnx
006165.png,f04bf89b3bc571cc515ceeb74f57abac789786b1262eddefa783802c7b8662ba,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,42.162,0.662,process_steady_v3,15,onnx
006166.png,a432c675b6fe3fc93e7a8803e2c4b23c52d3eb90cd9e8cace5edbad31dd6c46d,safety,VRU-retention,0.25,moderate,True,True,1,True,True,SMALL,41.613,0.671,process_steady_v3,15,onnx
006167.png,323c63bc9e783c86750215fb1dd920eb021968cddf128ecd10f50967cad3343a,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,55.968,0.671,process_steady_v3,15,onnx
006168.png,9e231c5b759a698fe7e9340cb68f7c19b8caec9675dfadbb82aef059e313de1b,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,43.491,0.662,process_steady_v3,15,onnx
006169.png,0a00bf43d38e7e77e6d8c7f662f27a0e412256c5dafec52f324f2048e8e68ee4,safety,VRU-retention,0.25,moderate,True,True,1,True,True,SMALL,37.285,0.6932,process_steady_v3,15,onnx
006170.png,71782b2a6e97634e393cc8cff4a3179b17a015e5c6fd1dbe085039bc9e911f78,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,42.285,0.6932,process_steady_v3,15,onnx
006171.png,9f1d9de830900f2d5f7186e2e432d866f3bd675004e0992e21dda4d6807203f8,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,52.83,0.5702,process_steady_v3,15,onnx
006172.png,e6d5401c424792a30e6d2da236c6b3d20e9090dc7bae4f329d183314975ef2b3,safety,VRU-retention,0.25,moderate,False,True,0,True,True,SMALL,49.652,0.5702,process_steady_v3,15,onnx
006173.png,2784eb90b6aa0d6c479dc457632145f0c07f5b1bcfbfafe8885305f12d72599f,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,51.709,0.5114,process_steady_v3,15,onnx
006174.png,463439a61aaa15edf5972da24ee9b668b1a2f0b04c9293e682caeda6e908844e,safety,VRU-retention,0.25,moderate,True,False,1,True,True,SMALL,45.383,0.5168,process_steady_v3,15,onnx
006175.png,5d268f67286830b7a8da24a25bbb659350284ab9eff1fdff77a8404744e606b3,safety,VRU-retention,0.25,moderate,False,True,0,True,True,SMALL,35.137,0.5168,process_steady_v3,15,onnx
006176.png,1da443ec46ada2938efaa74c234456de5bf02533773208fbd4c2d43c7247e2c9,safety,VRU-retention,0.25,moderate,True,True,1,True,True,SMALL,35.072,0.512,process_steady_v3,15,onnx
006177.png,21ed222fcf1989260fb37652877a5728a3a2ebf1b3acecca024d095a862f63a2,safety,VRU-retention,0.25,moderate,True,False,2,True,True,SMALL,51.51,0.512,process_steady_v3,15,onnx
006178.png,3761c20255d11a7e6f4d1ea92887176837370f92faa4ddd5467dbe5567b446d3,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,44.213,0.5454,process_steady_v3,15,onnx
006179.png,85646b03a0a266603a4ac5304466ae0c0e3330508217ae654b0959427d582b55,safety,VRU-retention,0.25,moderate,True,False,1,True,True,SMALL,57.241,0.5454,process_steady_v3,15,onnx
006180.png,afd58f483cf10dc5f7fb429ff89b2d09a90457ceaa68ae78eaec17741948f8c2,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,44.586,0.5166,process_steady_v3,15,onnx
006181.png,bacb1f57c1bab398aae7ac35ff6a5b6792ffe18986eb365fe0a66456939037a9,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,40.973,0.5166,process_steady_v3,15,onnx
006182.png,bd4454c4c2be29b17295723e9e9e02781fd55c7cb26ea7c6351f07f88634e106,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,52.975,0.528,process_steady_v3,15,onnx
006183.png,e371a05c9f84d80d858349252725a4be6e5d3a1231aa1c38a96a0fb2e4845e02,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,38.653,0.569,process_steady_v3,15,onnx
006184.png,d9d55f48261b7540061a0acdcf344ea3945fd6b11164bbd5ea68a99aeb880430,safety,VRU-retention,0.25,moderate,True,False,1,True,True,SMALL,35.098,0.569,process_steady_v3,15,onnx
006185.png,310d508ec87eaec251519d2509c3b0c8a5220c6b17aeb04f31e175bf1b5b667d,safety,VRU-retention,0.25,moderate,True,False,2,True,True,SMALL,34.139,0.7214,process_steady_v3,15,onnx
006186.png,e7b6073839deaa5e79fa6406e2f41c1e990e713f5e315fb88cd3aab1224d60e7,safety,VRU-retention,0.25,moderate,False,False,0,True,False,SMALL,35.269,0.7214,process_steady_v3,15,onnx
006187.png,e4cdf7c418d4ce143b8da5e772f828b54e82ed49ebcbccaad8683d6ae9e07b2d,safety,VRU-retention,0.25,moderate,False,False,0,False,False,SMALL,44.331,0.683,process_steady_v3,15,onnx
006188.png,6f4592530330ec174c7ef04b1ca420238ed712c545d16f6b1c0e54913a71419d,safety,VRU-retention,0.25,moderate,False,False,0,False,False,SMALL,34.766,0.683,process_steady_v3,15,onnx
006189.png,0f911e6992ae0459582ee5b42af631643153698abd885850b1e215a85f9a14c0,safety,VRU-retention,0.25,moderate,True,True,1,False,True,SMALL,55.896,0.683,process_steady_v3,15,onnx
006190.png,279174ae7f9481792a1e6f33167a0306d3525bd78afd1af75885254ea3d4c1c9,safety,VRU-retention,0.25,moderate,True,True,2,True,True,SMALL,46.215,0.6674,process_steady_v3,15,onnx
006191.png,e9b07612e5d94a7a9bfeed1c730f17ed278d9a22e8cef14152c6b939483e3358,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,44.676,0.7052,process_steady_v3,15,onnx
006192.png,d04a6695896a219eb2bc0658ab70aa44921e5e9ffdfe20a2523f297847a8ab4d,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,35.132,0.7052,process_steady_v3,15,onnx
006193.png,e232f2f47cd86367fac408666128f8df686e41b46843777b436f8825537f1c3e,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,43.612,0.6824,process_steady_v3,15,onnx
006194.png,9d0363dcb0f3c628c8f88ef20ac2c97a0fe525be176390500bc439e57a3eb2df,safety,VRU-retention,0.25,moderate,True,True,1,True,True,SMALL,57.122,0.6824,process_steady_v3,15,onnx
006195.png,c01c0893b3ab41412a5ec765f959a698779ec8b40339a59a16019e69dacbf2fb,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,41.643,0.6782,process_steady_v3,15,onnx
006196.png,d82e13e07f1fd4f37c3d323a63bc00fb05e46acd793da457946e60776d9eadb5,safety,VRU-retention,0.25,moderate,True,False,1,True,True,SMALL,39.762,0.683,process_steady_v3,15,onnx
006197.png,040044d8dd691c0274e9fbcff8f90c55b250e1849f18e4a2895c9b0880fefb64,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,39.416,0.683,process_steady_v3,15,onnx
006198.png,7d71ef59ad322636a3326ee5434924c2d0e27365892744bfe175edd65f687d6d,safety,VRU-retention,0.25,moderate,True,False,1,True,True,SMALL,36.908,0.6674,process_steady_v3,15,onnx
006199.png,10937f24fd2513e74470a0a07a0ce884c66fcbfddec65d48ab508e49efee5e39,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,33.543,0.6674,process_steady_v3,15,onnx
006200.png,421eae5a6346e581520f00df68526da544133ae3146a499cd35ecc7f66e70434,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,44.048,0.6632,process_steady_v3,15,onnx
006201.png,e5ac3345d0f7e75072d6bb230badf301f7e163066ad734ef66f3e3a810d1eff3,safety,VRU-retention,0.25,moderate,True,True,1,True,True,SMALL,35.793,0.6632,process_steady_v3,15,onnx
006202.png,c3e13e1a88818ada6ba228d9eae5dcd7659096e6d6e91944d6d8c5083c1c765b,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,51.838,0.69,process_steady_v3,15,onnx
006203.png,cc33572fa4f6ae5b105c3d88621a46bc35e5626358a69863fea2c8ea5276c0d7,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,47.09,0.69,process_steady_v3,15,onnx
006204.png,a2fa37d8f7896640a2b9938e3316ce056a482f110227d1630bb8efdaf3b1d54c,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,49.392,0.663,process_steady_v3,15,onnx
006205.png,11ec2f738379514d55a26b8527384e5e788d18406b13d81e747a5930f72963a1,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,40.692,0.663,process_steady_v3,15,onnx
006206.png,cee3e425c6ac47def81ac0fc9a95ef6f14f6b6436b03b312793d744311061884,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,57.725,0.6836,process_steady_v3,15,onnx
006207.png,03c8feb93308bff5b08ade3bfe07a024588652a97a9495d49e98407e9c7260be,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,52.755,0.689,process_steady_v3,15,onnx
006208.png,23c1bc8c0092de07e563299ee87b4f955f1c70d34792b08aa72ecc14ac0676c3,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,45.369,0.689,process_steady_v3,15,onnx
006209.png,813ca115f57d2e6066720478e8cd43fe3b0a7fbc30c3d4c9de003c402d02d3dc,safety,VRU-retention,0.25,moderate,False,True,0,True,True,SMALL,38.159,0.6512,process_steady_v3,15,onnx
006210.png,0364a23583ea7f0049fee185a7b45ad6dd6925c76ec791b0deb8a1d78a587f53,safety,VRU-retention,0.25,moderate,True,True,1,True,True,SMALL,41.606,0.6512,process_steady_v3,15,onnx
006211.png,7d2f78dd340930d2289fe5d83488e94385898e08095fab54255c9667b2b011d2,safety,VRU-retention,0.25,moderate,True,False,2,True,True,SMALL,56.656,0.683,process_steady_v3,15,onnx
006212.png,bda8f349a83ed755d9470012187264b0e5b69133c5851d1d8595970bfa74c188,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,55.995,0.6674,process_steady_v3,15,onnx
006213.png,36de8f18771b6d26c1757e4b38264a6fb381921fa368b7cbd6ed1d5067f1022f,safety,VRU-retention,0.25,moderate,True,False,1,True,True,SMALL,44.488,0.6674,process_steady_v3,15,onnx
006214.png,1d80b5b047fc519a360884485b1ecd67d66600915a078fc6b25743be6b3bae78,safety,VRU-retention,0.25,moderate,True,False,2,True,True,SMALL,46.928,0.689,process_steady_v3,15,onnx
006215.png,b610b6d609468ea96bb4707c88978963e06dbe62285f6e20febe90a066881b18,safety,VRU-retention,0.25,moderate,True,True,3,True,True,SMALL,42.191,0.689,process_steady_v3,15,onnx
006216.png,47c04a047c2db07a45000216608c74a28a22de8ccd9c445eea25bbfc566b2fbd,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,45.09,0.6674,process_steady_v3,15,onnx
006217.png,769167d0abc5f8ab3b906f74d21cca33cd2376e592fb7eee824666d3a269af7d,safety,VRU-retention,0.25,moderate,False,True,0,True,True,SMALL,55.252,0.6836,process_steady_v3,15,onnx
006218.png,045c6df6f02c6ba041911bfb9b812b98c040833a1a61f7161a10b9e61093e80d,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,35.982,0.6836,process_steady_v3,15,onnx
006219.png,d5a1d0efc5b9a5ca9e1b40e8fd9a653d092a739dba2dc9a3691fa161fc515e6f,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,59.198,0.674,process_steady_v3,15,onnx
006220.png,f76d593f5b78f999ddf4f37dfa31dd95574cbdd3194c8f23dbbdcb7f9f3540ab,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,38.783,0.674,process_steady_v3,15,onnx
006221.png,ced10c1bb945cc7a176eeb0be0ab3dacd62c24129a5d8388bb249d888fc02cf8,safety,VRU-retention,0.25,moderate,True,True,1,True,True,SMALL,47.538,0.6728,process_steady_v3,15,onnx
006222.png,7d004c90062c6fcbfdfaa2a63940289a778bb647362714e2de0a0f67684f75d6,safety,VRU-retention,0.25,moderate,True,True,2,True,True,SMALL,47.328,0.689,process_steady_v3,15,onnx
006223.png,8e4a2ad7a792af3d3d1cd08e245caead8f8fa8bc0524aa802188f15a030bce6c,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,40.021,0.689,process_steady_v3,15,onnx
006224.png,3716933ad57a61c0f9fca8476fe7a675d1afd58e3cfbe3a258f7bc1ef7686d4b,safety,VRU-retention,0.25,moderate,True,True,1,True,True,SMALL,47.568,0.6731,process_steady_v3,15,onnx
006225.png,6509f059a943ba9e4c76ebc85953e9f2c162979514462c5891f8be5549a211f4,safety,VRU-retention,0.25,moderate,False,False,0,True,True,SMALL,44.134,0.6731,process_steady_v3,15,onnx
006226.png,9daf2591a368b70ddd7f0cdd1740b6ff63a7cb617f822dec7b0257bfa21998b7,safety,VRU-retention,0.25,moderate,True,True,1,True,True,SMALL,44.123,0.6614,process_steady_v3,15,onnx
006227.png,edb9cbc6c56b7d2a1fd770466d294843a6d2ffb8f8dead586ef11d7c0927c8f5,safety,VRU-retention,0.25,moderate,False,True,0,True,True,SMALL,52.25,0.6614,process_steady_v3,15,onnx
006228.png,b7f96d6772355d323d1f10d2b4f587ab1c3455b92b9046fdbbd1e7e55042e00e,safety,VRU-retention,0.25,moderate,True,True,1,True,True,SMALL,53.637,0.675,process_steady_v3,15,onnx
006229.png,69075f6193bc0a22c106720286b8890b6f8babcbb78bd65737e50c8703f282fd,safety,VRU-retention,0.25,moderate,True,False,2,True,True,SMALL,50.205,0.6698,process_steady_v3,15,onnx
